# TestName Variant NumThreads   MinTime MedianTime MaxTime
#    
# Wed Jan 18 16:32:49 EST 2012
# Linux siltstone.cs.indiana.edu 2.6.32-220.2.1.el6.x86_64 #1 SMP Tue Dec 13 16:21:34 EST 2011 x86_64 x86_64 x86_64 GNU/Linux
# Determined machine to have 4 hardware threads.
# The Glorious Glasgow Haskell Compilation System, version 7.4.0.20111219
# 
# Running each test for 3 trial(s).
#  ... with compiler options: -O2 -rtsopts
#  ... with runtime options: -qa -A1M -s
# Benchmarks_File: benchlist.txt
# Benchmarks_Variant: desktop
# Benchmarks_Version: 1.1
# Git_Branch: master
# Git_Hash: fa4bbed0a7c7694f1eab4bec053b4bee554c72dc
# Git_Depth: 253
# Using the following settings from environment variables:
#  ENV BENCHLIST=
#  ENV THREADS=0 1 2 3 4
#  ENV TRIALS=3
#  ENV SHORTRUN=
#  ENV SCHEDS=Trace Direct Sparks
#  ENV KEEPGOING=1
#  ENV GHC=ghc-7.4.0.20111219
#  ENV GHC_FLAGS=-O2
#  ENV GHC_RTS=-qa -A1M -s

# *** Config [1..?], testing with ./parfib_monad.exe monad 38
parfib_monad Trace 0 17.65 17.66 17.67
parfib_monad Trace 1 19.39 19.42 19.45
parfib_monad Trace 2 10.67 10.72 10.73
parfib_monad Trace 3 7.65 7.67 7.86
parfib_monad Trace 4 6.23 6.28 6.33
parfib_monad Direct 0 13.08 13.08 13.10
parfib_monad Direct 1 13.74 13.74 13.78
parfib_monad Direct 2 7.29 7.39 7.43
parfib_monad Direct 3 4.91 5.05 5.07
parfib_monad Direct 4 4.06 4.07 4.10
parfib_monad Sparks 0 1.64 1.64 1.64
parfib_monad Sparks 1 2.11 2.11 2.12
parfib_monad Sparks 2 1.25 1.25 1.25
parfib_monad Sparks 3 0.86 0.86 0.87
parfib_monad Sparks 4 0.72 0.72 0.73

# *** Config [16..?], testing with ./parfib_monad.exe nested 30
parfib_monad Trace 0 1.98 1.99 1.99
parfib_monad Trace 1 2.09 2.09 2.09
parfib_monad Trace 2 1.32 1.32 1.34
parfib_monad Trace 3 1.19 1.21 1.29
parfib_monad Trace 4 1.21 1.28 1.31
parfib_monad Direct 0 1.73 1.73 1.74
parfib_monad Direct 1 1.95 1.96 1.96
parfib_monad Direct 2 21.38 121.15 144.68
parfib_monad Direct 3 TIMEOUT TIMEOUT TIMEOUT
parfib_monad Direct 4 TIMEOUT TIMEOUT TIMEOUT
parfib_monad Sparks 0 0.06 0.06 0.06
parfib_monad Sparks 1 0.08 0.08 0.08
parfib_monad Sparks 2 0.05 0.05 0.06
parfib_monad Sparks 3 0.04 0.04 0.04
parfib_monad Sparks 4 0.04 0.04 0.04

