# TestName Variant NumThreads   MinTime MedianTime MaxTime
#    
# Wed Jan 18 16:32:49 EST 2012
# Linux granite.cs.indiana.edu 2.6.32-220.2.1.el6.x86_64 #1 SMP Tue Dec 13 16:21:34 EST 2011 x86_64 x86_64 x86_64 GNU/Linux
# Determined machine to have 4 hardware threads.
# The Glorious Glasgow Haskell Compilation System, version 7.4.0.20111219
# 
# Running each test for 3 trial(s).
#  ... with compiler options: -O2 -rtsopts
#  ... with runtime options: -qa -A256K -s
# Benchmarks_File: benchlist.txt
# Benchmarks_Variant: desktop
# Benchmarks_Version: 1.1
# Git_Branch: master
# Git_Hash: fa4bbed0a7c7694f1eab4bec053b4bee554c72dc
# Git_Depth: 253
# Using the following settings from environment variables:
#  ENV BENCHLIST=
#  ENV THREADS=0 1 2 3 4
#  ENV TRIALS=3
#  ENV SHORTRUN=
#  ENV SCHEDS=Trace Direct Sparks
#  ENV KEEPGOING=1
#  ENV GHC=ghc-7.4.0.20111219
#  ENV GHC_FLAGS=-O2
#  ENV GHC_RTS=-qa -A256K -s

# *** Config [1..?], testing with ./parfib_monad.exe monad 38
parfib_monad Trace 0 19.57 19.67 19.67
parfib_monad Trace 1 21.64 21.64 21.68
parfib_monad Trace 2 12.49 12.50 12.52
parfib_monad Trace 3 8.86 9.05 9.12
parfib_monad Trace 4 7.23 7.29 7.45
parfib_monad Direct 0 14.53 14.58 14.60
parfib_monad Direct 1 15.34 15.39 15.40
parfib_monad Direct 2 8.67 8.76 8.79
parfib_monad Direct 3 5.90 5.99 6.07
parfib_monad Direct 4 4.77 4.77 4.78
parfib_monad Sparks 0 1.79 1.79 1.80
parfib_monad Sparks 1 2.30 2.30 2.31
parfib_monad Sparks 2 1.40 1.40 1.40
parfib_monad Sparks 3 0.96 0.96 0.96
parfib_monad Sparks 4 0.76 0.78 0.79

# *** Config [16..?], testing with ./parfib_monad.exe nested 30
parfib_monad Trace 0 2.24 2.24 2.24
parfib_monad Trace 1 2.36 2.36 2.36
parfib_monad Trace 2 1.52 1.52 1.52
parfib_monad Trace 3 1.36 1.39 1.40
parfib_monad Trace 4 1.41 1.42 1.49
parfib_monad Direct 0 1.91 1.91 1.92
parfib_monad Direct 1 2.16 2.16 2.16
